geofips,location_name,state,geography_type,year,mode,dest,orig,vmt,dist_within,inflow,outflow
650874,Nevada City,CA,city,2019,CARPOOL,20786181,17368698,19077439,176222,10304979,8596238
650874,Nevada City,CA,city,2019,COMMERCIAL,1419373,1496065,1457719,11938,703717,742063
650874,Nevada City,CA,city,2019,ON_DEMAND_AUTO,67630,101903,84767,231,33699,50836
650874,Nevada City,CA,city,2019,OTHER_TRAVEL_MODE,12594043,23345416,17969730,0,6297021,11672708
650874,Nevada City,CA,city,2019,PRIVATE_AUTO,40723858,44192446,42458152,800546,19961656,21695950
650874,Nevada City,CA,city,2019,PUBLIC_TRANSIT,76142,41449,58795,964,37589,20242
650874,Nevada City,CA,city,2019,WALKING,505012,491596,498304,258183,123414,116707
650874,Nevada City,CA,city,2020,BIKING,281449,289710,285580,8661,136394,140525
650874,Nevada City,CA,city,2020,CARPOOL,17216887,14386236,15801562,145962,8535463,7120137
650874,Nevada City,CA,city,2020,COMMERCIAL,1175646,1239168,1207407,9888,582879,614640
650874,Nevada City,CA,city,2020,ON_DEMAND_AUTO,56017,84405,70211,191,27913,42107
650874,Nevada City,CA,city,2020,OTHER_TRAVEL_MODE,10431460,19336664,14884062,0,5215730,9668332
650874,Nevada City,CA,city,2020,PRIVATE_AUTO,33730971,36603951,35167461,663080,16533945,17970436
650874,Nevada City,CA,city,2020,PUBLIC_TRANSIT,63067,34331,48699,798,31134,16766
650874,Nevada City,CA,city,2020,WALKING,418294,407182,412738,213849,102222,96666
650874,Nevada City,CA,city,2021,BIKING,181620,190025,185822,10079,85770,89973
650874,Nevada City,CA,city,2021,CARPOOL,32479600,26789031,29634315,239234,16120183,13274898
650874,Nevada City,CA,city,2021,COMMERCIAL,1801001,1628438,1714720,16507,892247,805966
650874,Nevada City,CA,city,2021,ON_DEMAND_AUTO,133798,156715,145257,4496,64651,76110
650874,Nevada City,CA,city,2021,OTHER_TRAVEL_MODE,2551069,8604101,5577585,0,1275535,4302050
650874,Nevada City,CA,city,2021,PRIVATE_AUTO,38769061,44884901,41826981,940431,18914315,21972235
650874,Nevada City,CA,city,2021,WALKING,329083,272844,300963,233495,47794,19675
650874,Nevada City,CA,city,2022,BIKING,431648,434851,433250,41490,195079,196681
650874,Nevada City,CA,city,2022,CARPOOL,25244068,26595624,25919846,219690,12512189,13187967
650874,Nevada City,CA,city,2022,COMMERCIAL,705811,927078,816444,5354,350229,460862
650874,Nevada City,CA,city,2022,ON_DEMAND_AUTO,44838,65578,55208,0,22419,32789
650874,Nevada City,CA,city,2022,OTHER_TRAVEL_MODE,9696286,23306809,16501548,0,4848143,11653405
650874,Nevada City,CA,city,2022,PRIVATE_AUTO,42713293,40775152,41744223,695814,21008740,20039669
650874,Nevada City,CA,city,2022,WALKING,317714,283129,300421,153808,81953,64660
650874,Nevada City,CA,city,2023,BIKING,307333,294266,300800,18568,144383,137849
650874,Nevada City,CA,city,2023,CARPOOL,19217163,20760654,19988908,199200,9508981,10280727
650874,Nevada City,CA,city,2023,COMMERCIAL,2011963,1461668,1736816,11394,1000285,725137
650874,Nevada City,CA,city,2023,ON_DEMAND_AUTO,14759,10783,12771,0,7379,5392
650874,Nevada City,CA,city,2023,OTHER_TRAVEL_MODE,14762523,46463702,30613113,0,7381262,23231851
650874,Nevada City,CA,city,2023,PRIVATE_AUTO,49056135,43325822,46190978,780360,24137887,21272731
650874,Nevada City,CA,city,2023,WALKING,358805,302921,330863,174512,92146,64205
650916,Newark,CA,city,2019,BIKING,2272279,2408606,2340443,493507,889386,957549
650916,Newark,CA,city,2019,CARPOOL,195273238,197035356,196154297,8246810,93513214,94394273
650916,Newark,CA,city,2019,COMMERCIAL,71671723,54411412,63041567,2149168,34761278,26131122
650916,Newark,CA,city,2019,ON_DEMAND_AUTO,2033057,1950307,1991682,27660,1002699,961324
650916,Newark,CA,city,2019,OTHER_TRAVEL_MODE,70909034,71355569,71132301,1525,35453754,35677022
650916,Newark,CA,city,2019,PRIVATE_AUTO,276822586,279144175,277983381,20039208,128391689,129552484
650916,Newark,CA,city,2019,PUBLIC_TRANSIT,12329281,13004941,12667111,197795,6065743,6403573
650916,Newark,CA,city,2019,WALKING,4539680,4605682,4572681,3568659,485511,518512
650916,Newark,CA,city,2020,BIKING,1894250,2007896,1951073,411405,741423,798246
650916,Newark,CA,city,2020,CARPOOL,162786443,164255405,163520924,6874823,77955810,78690291
650916,Newark,CA,city,2020,COMMERCIAL,59747997,45359212,52553605,1791620,28978189,21783796
650916,Newark,CA,city,2020,ON_DEMAND_AUTO,1694826,1625843,1660334,23058,835884,801392
650916,Newark,CA,city,2020,OTHER_TRAVEL_MODE,59112193,59484440,59298317,1272,29555461,29741584
650916,Newark,CA,city,2020,PRIVATE_AUTO,230768766,232704122,231736444,16705368,107031699,107999377
650916,Newark,CA,city,2020,PUBLIC_TRANSIT,10278110,10841363,10559737,164888,5056611,5338237
650916,Newark,CA,city,2020,WALKING,3784432,3839454,3811943,2974956,404738,432249
650916,Newark,CA,city,2021,BIKING,2827520,2862464,2844992,1015359,906081,923552
650916,Newark,CA,city,2021,CARPOOL,254632538,256031832,255332185,8016919,123307810,124007457
650916,Newark,CA,city,2021,COMMERCIAL,34594605,36528065,35561335,948616,16822994,17789725
650916,Newark,CA,city,2021,ON_DEMAND_AUTO,2768454,4766507,3767481,213858,1277298,2276325
650916,Newark,CA,city,2021,OTHER_TRAVEL_MODE,79353879,85902253,82628066,3768,39675055,42949242
650916,Newark,CA,city,2021,PRIVATE_AUTO,260912716,263511152,262211934,24080706,118416005,119715223
650916,Newark,CA,city,2021,PUBLIC_TRANSIT,3115223,2859002,2987112,109622,1502801,1374690
650916,Newark,CA,city,2021,WALKING,4147459,4064887,4106173,3624481,261489,220203
650916,Newark,CA,city,2022,BIKING,1582939,1696968,1639953,195753,693593,750607
650916,Newark,CA,city,2022,CARPOOL,193700270,196544369,195122320,10371111,91664580,93086629
650916,Newark,CA,city,2022,COMMERCIAL,12858087,18039266,15448676,536458,6160814,8751404
650916,Newark,CA,city,2022,ON_DEMAND_AUTO,2644938,2751505,2698221,94834,1275052,1328336
650916,Newark,CA,city,2022,OTHER_TRAVEL_MODE,58810679,54111007,56460843,1400,29404640,27054804
650916,Newark,CA,city,2022,PRIVATE_AUTO,294616809,294808114,294712462,24446987,135084911,135180563
650916,Newark,CA,city,2022,PUBLIC_TRANSIT,5843965,5040936,5442451,87462,2878252,2476737
650916,Newark,CA,city,2022,WALKING,5597380,5677806,5637593,4417268,590056,630269
650916,Newark,CA,city,2023,BIKING,2617577,2561185,2589381,455197,1081190,1052994
650916,Newark,CA,city,2023,CARPOOL,194482570,184327250,189404910,8162416,93160077,88082417
650916,Newark,CA,city,2023,COMMERCIAL,15181365,14567105,14874235,558036,7311664,7004535
650916,Newark,CA,city,2023,ON_DEMAND_AUTO,2750219,1778156,2264188,103684,1323267,837236
650916,Newark,CA,city,2023,OTHER_TRAVEL_MODE,49563666,45795276,47679471,963,24781351,22897156
650916,Newark,CA,city,2023,PRIVATE_AUTO,295696289,307016730,301356510,24458997,135618646,141278866
650916,Newark,CA,city,2023,PUBLIC_TRANSIT,3826501,4640456,4233479,130431,1848035,2255012
650916,Newark,CA,city,2023,WALKING,3816183,3661260,3738721,2872671,471756,394294
651140,Newman,CA,city,2019,BIKING,13681,22004,17843,1536,6072,10234
651140,Newman,CA,city,2019,CARPOOL,8809846,9376800,9093323,77561,4366143,4649620
651140,Newman,CA,city,2019,COMMERCIAL,4193423,4804925,4499174,14170,2089627,2395377
651140,Newman,CA,city,2019,ON_DEMAND_AUTO,102107,77968,90037,0,51054,38984
651140,Newman,CA,city,2019,OTHER_TRAVEL_MODE,3977709,1019498,2498604,0,1988854,509749
651140,Newman,CA,city,2019,PRIVATE_AUTO,33774610,30560828,32167719,152214,16811198,15204307
651140,Newman,CA,city,2019,WALKING,242834,260931,251882,86595,78119,87168
651140,Newman,CA,city,2020,BIKING,12307,19794,16051,1382,5462,9206
651140,Newman,CA,city,2020,CARPOOL,7925019,8435030,8180024,69771,3927624,4182630
651140,Newman,CA,city,2020,COMMERCIAL,3772252,4322336,4047294,12747,1879753,2154795
651140,Newman,CA,city,2020,ON_DEMAND_AUTO,91852,70137,80994,0,45926,35069
651140,Newman,CA,city,2020,OTHER_TRAVEL_MODE,3578203,917104,2247653,0,1789101,458552
651140,Newman,CA,city,2020,PRIVATE_AUTO,30382417,27491415,28936916,136926,15122746,13677245
651140,Newman,CA,city,2020,WALKING,218444,234724,226584,77898,70273,78413
651140,Newman,CA,city,2021,BIKING,14211,15066,14638,1713,6249,6677
651140,Newman,CA,city,2021,CARPOOL,15304231,15335097,15319664,113781,7595225,7610658
651140,Newman,CA,city,2021,COMMERCIAL,3537780,3338296,3438038,20198,1758791,1659049
651140,Newman,CA,city,2021,ON_DEMAND_AUTO,64833,99277,82055,1037,31898,49120
651140,Newman,CA,city,2021,OTHER_TRAVEL_MODE,1355999,1160100,1258049,0,677999,580050
651140,Newman,CA,city,2021,PRIVATE_AUTO,30514691,26258081,28386386,182099,15166296,13037991
651140,Newman,CA,city,2021,WALKING,136209,183746,159977,80120,28044,51813
651140,Newman,CA,city,2022,BIKING,20051,21108,20579,1086,9482,10011
651140,Newman,CA,city,2022,CARPOOL,15338527,13199032,14268780,84406,7627061,6557313
651140,Newman,CA,city,2022,COMMERCIAL,2653203,1899933,2276568,22602,1315300,938665
651140,Newman,CA,city,2022,ON_DEMAND_AUTO,123477,60038,91757,0,61738,30019
651140,Newman,CA,city,2022,OTHER_TRAVEL_MODE,3773128,2000916,2887022,0,1886564,1000458
651140,Newman,CA,city,2022,PRIVATE_AUTO,27140801,26687488,26914144,216712,13462044,13235388
651140,Newman,CA,city,2022,PUBLIC_TRANSIT,38474,22150,30312,0,19237,11075
651140,Newman,CA,city,2022,WALKING,316882,325563,321222,101730,107576,111916
651140,Newman,CA,city,2023,BIKING,7172,23783,15477,1588,2792,11097
651140,Newman,CA,city,2023,CARPOOL,14508390,14402269,14455330,101995,7203197,7150137
651140,Newman,CA,city,2023,COMMERCIAL,2622423,2495217,2558820,18989,1301717,1238114
651140,Newman,CA,city,2023,ON_DEMAND_AUTO,15205,5801,10503,0,7603,2900
651140,Newman,CA,city,2023,OTHER_TRAVEL_MODE,1050861,811228,931044,0,525431,405614
651140,Newman,CA,city,2023,PRIVATE_AUTO,42983800,37767349,40375575,276727,21353537,18745311
651140,Newman,CA,city,2023,PUBLIC_TRANSIT,17807,21049,19428,125,8841,10462
651140,Newman,CA,city,2023,WALKING,239941,303308,271625,104724,67609,99292
651182,Newport Beach,CA,city,2019,BIKING,11517657,13806804,12662231,3997270,3760194,4904767
651182,Newport Beach,CA,city,2019,CARPOOL,648402213,565446069,606924141,36867897,305767158,264289086
651182,Newport Beach,CA,city,2019,COMMERCIAL,123579739,117673343,120626541,20694314,51442712,48489515
651182,Newport Beach,CA,city,2019,ON_DEMAND_AUTO,22635182,22922131,22778656,4134160,9250511,9393985
651182,Newport Beach,CA,city,2019,OTHER_TRAVEL_MODE,971059804,721819675,846439740,276239,485391782,360771718
651182,Newport Beach,CA,city,2019,PRIVATE_AUTO,1138856386,1121130683,1129993535,119664571,509595908,500733056
651182,Newport Beach,CA,city,2019,PUBLIC_TRANSIT,22928580,17209681,20069130,1282826,10822877,7963428
651182,Newport Beach,CA,city,2019,WALKING,10434687,10640132,10537410,8129566,1152561,1255283
651182,Newport Beach,CA,city,2020,BIKING,8976456,10760537,9868496,3115331,2930562,3822603
651182,Newport Beach,CA,city,2020,CARPOOL,505341837,440688741,473015289,28733540,238304148,205977601
651182,Newport Beach,CA,city,2020,COMMERCIAL,96313694,91710457,94012075,16128419,40092637,37791019
651182,Newport Beach,CA,city,2020,ON_DEMAND_AUTO,17641063,17864701,17752882,3222019,7209522,7321341
651182,Newport Beach,CA,city,2020,OTHER_TRAVEL_MODE,756809794,562560820,659685307,215291,378297251,281172764
651182,Newport Beach,CA,city,2020,PRIVATE_AUTO,887584537,873769749,880677143,93262350,397161094,390253699
651182,Newport Beach,CA,city,2020,PUBLIC_TRANSIT,17869727,13412619,15641173,999789,8434969,6206415
651182,Newport Beach,CA,city,2020,WALKING,8132428,8292544,8212486,6335897,898265,978323
651182,Newport Beach,CA,city,2021,BIKING,2479263,2596679,2537971,1103299,687982,746690
651182,Newport Beach,CA,city,2021,CARPOOL,799395622,717352279,758373951,58712532,370341545,329319874
651182,Newport Beach,CA,city,2021,COMMERCIAL,64248781,67080003,65664392,6632829,28807976,30223587
651182,Newport Beach,CA,city,2021,ON_DEMAND_AUTO,21596399,17373769,19485084,3163673,9216363,7105048
651182,Newport Beach,CA,city,2021,OTHER_TRAVEL_MODE,830868531,676123016,753495774,146703,415360914,337988157
651182,Newport Beach,CA,city,2021,PRIVATE_AUTO,1094007362,1123227325,1108617343,113317662,490344850,504954831
651182,Newport Beach,CA,city,2021,PUBLIC_TRANSIT,7670934,9164982,8417958,1213481,3228727,3975751
651182,Newport Beach,CA,city,2021,WALKING,6292666,6392306,6342486,5584240,354213,404033
651182,Newport Beach,CA,city,2022,BIKING,9477371,11919715,10698543,3269435,3103968,4325140
651182,Newport Beach,CA,city,2022,CARPOOL,600692980,508329758,554511369,44828669,277932156,231750544
651182,Newport Beach,CA,city,2022,COMMERCIAL,43574768,37477065,40525916,4435763,19569503,16520651
651182,Newport Beach,CA,city,2022,ON_DEMAND_AUTO,14361649,13190694,13776172,1998003,6181823,5596346
651182,Newport Beach,CA,city,2022,OTHER_TRAVEL_MODE,945337886,658018048,801677967,329732,472504077,328844158
651182,Newport Beach,CA,city,2022,PRIVATE_AUTO,1239834046,1231668557,1235751301,123104380,558364833,554282088
651182,Newport Beach,CA,city,2022,PUBLIC_TRANSIT,17174379,14052988,15613683,1594260,7790059,6229364
651182,Newport Beach,CA,city,2022,WALKING,11381582,11465223,11423402,8755655,1312964,1354784
651182,Newport Beach,CA,city,2023,BIKING,7531002,8349777,7940389,2267437,2631782,3041170
651182,Newport Beach,CA,city,2023,CARPOOL,652161940,529067434,590614687,43458995,304351473,242804220
651182,Newport Beach,CA,city,2023,COMMERCIAL,40147957,35189601,37668779,4004132,18071912,15592735
651182,Newport Beach,CA,city,2023,ON_DEMAND_AUTO,9695533,8796916,9246225,1441030,4127251,3677943
651182,Newport Beach,CA,city,2023,OTHER_TRAVEL_MODE,544041485,421941267,482991376,44786,271998349,210948240
651182,Newport Beach,CA,city,2023,PRIVATE_AUTO,1463874759,1349524479,1406699619,125471127,669201816,612026676
651182,Newport Beach,CA,city,2023,PUBLIC_TRANSIT,9376773,8847598,9112185,858738,4259017,3994430
651182,Newport Beach,CA,city,2023,WALKING,9496692,9627172,9561932,7472171,1012260,1077500
651560,Norco,CA,city,2019,BIKING,1194129,1163273,1178701,148672,522728,507300
651560,Norco,CA,city,2019,CARPOOL,124763989,181161991,152962990,6818139,58972925,87171926
651560,Norco,CA,city,2019,COMMERCIAL,16619697,17557742,17088719,713230,7953233,8422256
651560,Norco,CA,city,2019,ON_DEMAND_AUTO,1415057,1428727,1421892,29077,692990,699825
651560,Norco,CA,city,2019,OTHER_TRAVEL_MODE,34463014,41793109,38128062,22903,17220055,20885103
651560,Norco,CA,city,2019,PRIVATE_AUTO,418183131,362680550,390431840,16986404,200598364,172847073
651560,Norco,CA,city,2019,PUBLIC_TRANSIT,1659897,1582024,1620960,11282,824307,785371
651560,Norco,CA,city,2019,WALKING,2941183,2966657,2953920,2141200,399991,412728
651560,Norco,CA,city,2020,BIKING,1020129,993769,1006949,127009,446560,433380
651560,Norco,CA,city,2020,CARPOOL,106584278,154764369,130674323,5824649,50379815,74469860
651560,Norco,CA,city,2020,COMMERCIAL,14197994,14999354,14598674,609303,6794346,7195025
651560,Norco,CA,city,2020,ON_DEMAND_AUTO,1208865,1220543,1214704,24841,592012,597851
651560,Norco,CA,city,2020,OTHER_TRAVEL_MODE,29441312,35703318,32572315,19566,14710873,17841876
651560,Norco,CA,city,2020,PRIVATE_AUTO,357248494,309833349,333540921,14511267,171368613,147661041
651560,Norco,CA,city,2020,PUBLIC_TRANSIT,1418028,1351503,1384766,9638,704195,670932
651560,Norco,CA,city,2020,WALKING,2512615,2534377,2523496,1829200,341707,352589
651560,Norco,CA,city,2021,BIKING,523888,516774,520331,166828,178530,174973
651560,Norco,CA,city,2021,CARPOOL,268526876,306112181,287319528,10550392,128988242,147780894
651560,Norco,CA,city,2021,COMMERCIAL,20039851,17852814,18946332,678365,9680743,8587225
651560,Norco,CA,city,2021,ON_DEMAND_AUTO,2436499,3020981,2728740,220447,1108026,1400267
651560,Norco,CA,city,2021,OTHER_TRAVEL_MODE,45328953,65727197,55528075,13224,22657864,32856987
651560,Norco,CA,city,2021,PRIVATE_AUTO,393036969,362018029,377527499,22286002,185375484,169866014
651560,Norco,CA,city,2021,PUBLIC_TRANSIT,332271,272205,302238,7117,162577,132544
651560,Norco,CA,city,2021,WALKING,2225110,2227947,2226529,1868998,178056,179475
651560,Norco,CA,city,2022,BIKING,988863,917802,953332,78758,455053,419522
651560,Norco,CA,city,2022,CARPOOL,149657227,142937605,146297416,5854174,71901526,68541715
651560,Norco,CA,city,2022,COMMERCIAL,16653352,17351131,17002242,468133,8092610,8441499
651560,Norco,CA,city,2022,ON_DEMAND_AUTO,1101593,1115694,1108643,19217,541188,548239
651560,Norco,CA,city,2022,OTHER_TRAVEL_MODE,30286818,40596274,35441546,12107,15137355,20292083
651560,Norco,CA,city,2022,PRIVATE_AUTO,390577789,401219880,395898835,24067840,183254975,188576020
651560,Norco,CA,city,2022,PUBLIC_TRANSIT,452087,441702,446895,939,225574,220381
651560,Norco,CA,city,2022,WALKING,3402645,3434082,3418364,2471618,465514,481232
651560,Norco,CA,city,2023,BIKING,681346,739241,710293,104786,288280,317227
651560,Norco,CA,city,2023,CARPOOL,130924207,150828873,140876540,4356341,63283933,73236266
651560,Norco,CA,city,2023,COMMERCIAL,18706357,16788514,17747435,759387,8973485,8014563
651560,Norco,CA,city,2023,ON_DEMAND_AUTO,906791,517003,711897,36120,435335,240441
651560,Norco,CA,city,2023,OTHER_TRAVEL_MODE,15658975,20246091,17952533,2041,7828467,10122025
651560,Norco,CA,city,2023,PRIVATE_AUTO,377233775,359110861,368172318,22330235,177451770,168390313
651560,Norco,CA,city,2023,PUBLIC_TRANSIT,428632,390188,409410,24283,202174,182953
651560,Norco,CA,city,2023,WALKING,2584487,2532955,2558721,1987070,298709,272943
652526,Norwalk,CA,city,2019,BIKING,5415866,4971718,5193792,834553,2290656,2068582
652526,Norwalk,CA,city,2019,CARPOOL,277193936,293406891,285300414,15354303,130919817,139026294
652526,Norwalk,CA,city,2019,COMMERCIAL,34014745,28863005,31438875,1682432,16166157,13590287
652526,Norwalk,CA,city,2019,ON_DEMAND_AUTO,3130991,2561524,2846257,61877,1534557,1249823
652526,Norwalk,CA,city,2019,OTHER_TRAVEL_MODE,59677469,96021901,77849685,671,29838399,48010615
652526,Norwalk,CA,city,2019,PRIVATE_AUTO,500278450,491354336,495816393,29043836,235617307,231155250
652526,Norwalk,CA,city,2019,PUBLIC_TRANSIT,6737417,6759269,6748343,83613,3326902,3337828
652526,Norwalk,CA,city,2019,WALKING,7179426,7033577,7106501,5428032,875697,802772
652526,Norwalk,CA,city,2020,BIKING,4844814,4447498,4646156,746557,2049129,1850470
652526,Norwalk,CA,city,2020,CARPOOL,247966481,262469934,255218207,13735338,117115571,124367298
652526,Norwalk,CA,city,2020,COMMERCIAL,30428215,25819677,28123946,1505035,14461590,12157321
652526,Norwalk,CA,city,2020,ON_DEMAND_AUTO,2800858,2291436,2546147,55353,1372753,1118042
652526,Norwalk,CA,city,2020,OTHER_TRAVEL_MODE,53385050,85897308,69641179,600,26692225,42948354
652526,Norwalk,CA,city,2020,PRIVATE_AUTO,447528861,439545710,443537285,25981441,210773710,206782134
652526,Norwalk,CA,city,2020,PUBLIC_TRANSIT,6027020,6046569,6036795,74797,2976112,2985886
652526,Norwalk,CA,city,2020,WALKING,6422424,6291953,6357189,4855698,783363,718128
652526,Norwalk,CA,city,2021,BIKING,1919768,1991743,1955756,711488,604140,640128
652526,Norwalk,CA,city,2021,CARPOOL,340183717,371636964,355910341,14815770,162683974,178410597
652526,Norwalk,CA,city,2021,COMMERCIAL,27291574,26900001,27095788,833877,13228849,13033062
652526,Norwalk,CA,city,2021,ON_DEMAND_AUTO,3774041,5303362,4538702,131991,1821025,2585686
652526,Norwalk,CA,city,2021,OTHER_TRAVEL_MODE,66270499,99600198,82935348,0,33135250,49800099
652526,Norwalk,CA,city,2021,PRIVATE_AUTO,502230280,471592087,486911184,36768522,232730879,217411783
652526,Norwalk,CA,city,2021,PUBLIC_TRANSIT,4880769,4821555,4851162,185556,2347607,2317999
652526,Norwalk,CA,city,2021,WALKING,7075300,7051197,7063249,6086299,494501,482449
652526,Norwalk,CA,city,2022,BIKING,3156789,2869445,3013117,328778,1414006,1270334
652526,Norwalk,CA,city,2022,CARPOOL,277809643,293758857,285784250,14689493,131560075,139534682
652526,Norwalk,CA,city,2022,COMMERCIAL,19741415,17054702,18398058,843735,9448840,8105483
652526,Norwalk,CA,city,2022,ON_DEMAND_AUTO,4497093,4468640,4482867,117639,2189727,2175501
652526,Norwalk,CA,city,2022,OTHER_TRAVEL_MODE,51171041,83622766,67396903,19,25585511,41811373
652526,Norwalk,CA,city,2022,PRIVATE_AUTO,509356755,502063663,505710209,37447334,235954710,232308164
652526,Norwalk,CA,city,2022,PUBLIC_TRANSIT,5276905,5526084,5401495,164142,2556382,2680971
652526,Norwalk,CA,city,2022,WALKING,8071065,8077787,8074426,6227621,921722,925083
652526,Norwalk,CA,city,2023,BIKING,3067300,2831424,2949362,463678,1301811,1183873
652526,Norwalk,CA,city,2023,CARPOOL,286820585,303580088,295200337,13522211,136649187,145028938
652526,Norwalk,CA,city,2023,COMMERCIAL,23287169,23939404,23613286,792116,11247526,11573644
652526,Norwalk,CA,city,2023,ON_DEMAND_AUTO,4031083,3293155,3662119,175808,1927637,1558673
652526,Norwalk,CA,city,2023,OTHER_TRAVEL_MODE,60240426,103662384,81951405,592,30119917,51830896
652526,Norwalk,CA,city,2023,PRIVATE_AUTO,549378665,560314364,554846515,34320164,257529251,262997100
652526,Norwalk,CA,city,2023,PUBLIC_TRANSIT,7027199,7545424,7286311,282727,3372236,3631348
652526,Norwalk,CA,city,2023,WALKING,5788638,5932134,5860386,4644525,572057,643805
652582,Novato,CA,city,2019,BIKING,3818358,4034267,3926312,1224545,1296906,1404861
652582,Novato,CA,city,2019,CARPOOL,159000120,171774514,165387317,17075517,70962301,77349498
652582,Novato,CA,city,2019,COMMERCIAL,27738076,29952608,28845342,2937003,12400536,13507803
652582,Novato,CA,city,2019,ON_DEMAND_AUTO,7668721,5707350,6688035,162637,3753042,2772356
652582,Novato,CA,city,2019,OTHER_TRAVEL_MODE,99220117,102494714,100857415,280098,49470010,51107308
652582,Novato,CA,city,2019,PRIVATE_AUTO,395717732,382720290,389219011,51384189,172166772,165668051
652582,Novato,CA,city,2019,PUBLIC_TRANSIT,246561,294772,270666,14681,115940,140045
652582,Novato,CA,city,2019,WALKING,7100412,7102989,7101701,6500286,300063,301352
652582,Novato,CA,city,2020,BIKING,3034205,3205774,3119990,973068,1030568,1116353
652582,Novato,CA,city,2020,CARPOOL,126347237,136498232,131422735,13568823,56389207,61464705
652582,Novato,CA,city,2020,COMMERCIAL,22041677,23801424,22921550,2333849,9853914,10733788
652582,Novato,CA,city,2020,ON_DEMAND_AUTO,6093843,4535266,5314554,129237,2982303,2203014
652582,Novato,CA,city,2020,OTHER_TRAVEL_MODE,78843888,81446001,80144944,222576,39310656,40611713
652582,Novato,CA,city,2020,PRIVATE_AUTO,314451600,304123363,309287482,40831732,136809934,131645816
652582,Novato,CA,city,2020,PUBLIC_TRANSIT,195926,234237,215081,11666,92130,111285
652582,Novato,CA,city,2020,WALKING,5642244,5644292,5643268,5165362,238441,239465
652582,Novato,CA,city,2021,BIKING,1855009,1871115,1863062,1431495,211757,219810
652582,Novato,CA,city,2021,CARPOOL,310799070,289972499,300385785,29843326,140477872,130064587
652582,Novato,CA,city,2021,COMMERCIAL,23016751,20759087,21887919,1699230,10658761,9529929
652582,Novato,CA,city,2021,ON_DEMAND_AUTO,2330324,5897492,4113908,334410,997957,2781541
652582,Novato,CA,city,2021,OTHER_TRAVEL_MODE,62112585,80865303,71488944,21563,31045511,40421870
652582,Novato,CA,city,2021,PRIVATE_AUTO,310450118,321641190,316045654,50994970,129727574,135323110
652582,Novato,CA,city,2021,PUBLIC_TRANSIT,2061577,1938506,2000042,701229,680174,618638
652582,Novato,CA,city,2021,WALKING,4850670,4783517,4817094,4417484,216593,183016
652582,Novato,CA,city,2022,BIKING,1738313,1841786,1790049,588888,574712,626449
652582,Novato,CA,city,2022,CARPOOL,207581256,197354087,202467671,23113898,92233679,87120094
652582,Novato,CA,city,2022,COMMERCIAL,14808789,22182222,18495505,1121632,6843579,10530295
652582,Novato,CA,city,2022,ON_DEMAND_AUTO,3058805,2749716,2904261,92347,1483229,1328685
652582,Novato,CA,city,2022,OTHER_TRAVEL_MODE,68477011,72778972,70627992,54452,34211279,36362260
652582,Novato,CA,city,2022,PRIVATE_AUTO,364356271,369492579,366924425,51410717,156472777,159040931
652582,Novato,CA,city,2022,PUBLIC_TRANSIT,3511199,3655083,3583141,1091552,1209823,1281766
652582,Novato,CA,city,2022,WALKING,8074090,8039384,8056737,7388853,342618,325265
652582,Novato,CA,city,2023,BIKING,2194520,2284493,2239506,804024,695248,740234
652582,Novato,CA,city,2023,CARPOOL,163346887,150059160,156703023,14390048,74478419,67834556
652582,Novato,CA,city,2023,COMMERCIAL,15391145,25336015,20363580,1138189,7126478,12098913
652582,Novato,CA,city,2023,ON_DEMAND_AUTO,1366732,585834,976283,29454,668639,278190
652582,Novato,CA,city,2023,OTHER_TRAVEL_MODE,64471022,66086235,65278629,10200,32230411,33038018
652582,Novato,CA,city,2023,PRIVATE_AUTO,400793865,410931782,405862824,54122132,173335866,178404825
652582,Novato,CA,city,2023,PUBLIC_TRANSIT,3338275,4721772,4030024,663510,1337383,2029131
652582,Novato,CA,city,2023,WALKING,5582286,5464807,5523546,4972812,304737,245998
652694,Oakdale,CA,city,2019,BIKING,609555,681758,645656,68692,270431,306533
652694,Oakdale,CA,city,2019,CARPOOL,64294087,63691843,63992965,4279444,30007321,29706199
652694,Oakdale,CA,city,2019,COMMERCIAL,25411758,25906679,25659219,545605,12433077,12680537
652694,Oakdale,CA,city,2019,ON_DEMAND_AUTO,600654,641298,620976,3314,298670,318992
652694,Oakdale,CA,city,2019,OTHER_TRAVEL_MODE,38022125,36831755,37426940,7257,19007434,18412249
652694,Oakdale,CA,city,2019,PRIVATE_AUTO,109013895,108808283,108911089,3712680,52650608,52547802
652694,Oakdale,CA,city,2019,WALKING,1501286,1483237,1492262,1035903,232692,223667
652694,Oakdale,CA,city,2020,BIKING,536755,600335,568545,60488,238133,269923
652694,Oakdale,CA,city,2020,CARPOOL,56615380,56085063,56350221,3768346,26423517,26158358
652694,Oakdale,CA,city,2020,COMMERCIAL,22376807,22812618,22594712,480442,10948182,11166088
652694,Oakdale,CA,city,2020,ON_DEMAND_AUTO,528917,564708,546812,2918,262999,280895
652694,Oakdale,CA,city,2020,OTHER_TRAVEL_MODE,33481105,32432901,32957003,6391,16737357,16213255
652694,Oakdale,CA,city,2020,PRIVATE_AUTO,95994257,95813202,95903729,3269271,46362493,46271965
652694,Oakdale,CA,city,2020,WALKING,1321986,1306093,1314039,912184,204901,196954
652694,Oakdale,CA,city,2021,BIKING,127688,142318,135003,64547,31570,38886
